VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00096.mp4,1,12,B,2,1,2,0,0,609,519,559,333,1,X
00096.mp4,2,15,B,2,1,2,610,345,608,518,621,333,1,X
00096.mp4,3,35,A,2,2,2,588,275,570,343,566,532,6,X
00096.mp4,4,57,B,2,1,2,471,378,506,493,565,335,8,X
00096.mp4,5,98,A,2,2,1,483,176,502,287,524,512,7,X
00096.mp4,6,120,B,2,1,2,501,338,481,521,554,295,6,X
00096.mp4,7,140,A,2,1,2,702,316,726,345,605,518,8,X
00096.mp4,8,184,B,1,2,1,0,0,360,608,582,318,5,X
00096.mp4,9,192,A,2,1,2,0,0,575,317,323,652,6,X
00096.mp4,10,231,B,2,1,2,0,0,649,485,657,332,8,A
00097.mp4,1,8,B,2,2,2,0,0,592,589,687,434,2,X
00097.mp4,2,34,B,2,1,2,0,0,585,583,692,433,2,X
00097.mp4,3,64,A,2,2,2,0,0,690,408,595,589,3,X
00097.mp4,4,77,A,2,2,1,0,0,736,405,598,597,3,X
00097.mp4,5,110,B,2,2,2,803,461,799,606,776,416,6,X
00097.mp4,6,134,A,2,2,2,669,348,668,452,718,603,9,X
00097.mp4,7,168,B,1,2,1,432,385,443,619,587,442,3,X
00097.mp4,8,194,A,2,2,1,0,0,515,420,464,632,5,X
00097.mp4,9,244,B,2,2,2,947,628,848,614,655,432,8,A
00098.mp4,1,6,A,2,1,2,0,0,608,329,675,530,1,X
00098.mp4,2,30,B,2,2,2,661,202,637,503,686,336,6,X
00098.mp4,3,72,B,2,1,2,471,436,502,540,595,303,6,X
00098.mp4,4,98,A,2,2,2,507,282,538,338,541,525,9,X
00098.mp4,5,139,A,2,2,2,0,0,569,318,490,631,6,X
00098.mp4,6,148,A,2,2,2,0,0,556,315,510,607,6,X
00098.mp4,7,176,B,2,1,2,501,396,504,520,592,319,8,X
00098.mp4,8,203,A,2,2,2,505,278,523,338,523,504,8,B
00099.mp4,1,19,B,2,1,2,0,0,605,520,560,332,1,X
00099.mp4,2,45,A,2,2,2,488,281,485,346,562,535,6,X
00099.mp4,3,67,B,2,1,2,450,378,478,498,544,329,6,X
00099.mp4,4,116,B,2,2,2,740,348,736,525,693,285,6,X
00099.mp4,5,139,A,2,2,2,645,295,681,328,609,532,6,X
00099.mp4,6,162,B,2,1,2,533,317,540,502,585,329,6,X
00099.mp4,7,185,A,2,1,2,728,268,738,356,653,503,8,X
00099.mp4,8,208,B,1,2,1,515,328,536,542,625,329,3,X
00099.mp4,9,232,A,2,2,2,0,0,623,351,547,569,8,X
00099.mp4,10,260,B,2,1,2,690,321,678,478,701,352,6,X
00099.mp4,11,323,A,2,2,1,0,0,670,307,459,590,5,A
00100.mp4,1,23,B,2,1,2,0,0,588,545,681,346,1,X
00100.mp4,2,50,A,2,1,2,672,259,650,360,672,550,6,X
00100.mp4,3,92,B,1,2,1,443,311,379,627,589,331,5,X
00100.mp4,4,137,B,2,1,2,503,353,553,534,563,334,6,X
00100.mp4,5,201,A,2,2,2,0,0,724,290,647,555,7,X
00100.mp4,6,230,B,2,2,1,826,340,841,632,704,325,7,X
00100.mp4,7,248,A,2,1,2,781,262,739,341,792,581,6,X
00100.mp4,8,261,B,2,2,2,815,401,802,567,736,334,6,X
00100.mp4,9,308,B,2,2,2,678,327,653,551,697,339,6,X
00100.mp4,10,332,A,2,2,2,634,289,618,363,674,554,8,X
00100.mp4,11,397,B,2,1,2,998,625,990,654,719,333,7,A
00101.mp4,1,17,A,2,1,2,0,0,708,349,582,508,6,X
00101.mp4,2,47,B,2,1,2,748,259,790,480,735,350,8,X
00101.mp4,3,70,A,2,2,2,0,0,588,312,642,489,6,X
00101.mp4,4,103,A,2,2,2,0,0,473,282,527,537,7,A
00102.mp4,1,11,B,2,1,2,619,415,620,544,598,348,1,X
00102.mp4,2,35,A,2,2,2,0,0,542,372,587,546,6,X
00102.mp4,3,66,B,2,2,1,481,354,479,624,575,343,7,X
00102.mp4,4,101,A,2,2,1,518,196,524,320,555,558,3,X
00102.mp4,5,118,B,2,1,2,476,410,469,552,567,318,6,X
00102.mp4,6,144,A,2,2,2,496,328,501,363,523,560,6,X
00102.mp4,7,184,B,1,2,1,478,293,517,619,560,344,3,X
00102.mp4,8,217,A,1,2,1,720,150,724,304,635,573,5,X
00102.mp4,9,253,B,1,2,1,534,389,509,589,623,323,3,X
00102.mp4,10,285,A,2,1,2,627,288,649,368,639,583,8,X
00102.mp4,11,320,B,1,2,1,485,356,539,612,581,340,3,X
00102.mp4,12,341,A,2,1,2,738,298,749,338,530,624,6,X
00102.mp4,13,372,B,2,2,2,756,400,739,517,741,350,6,X
00102.mp4,14,384,B,2,2,2,0,0,671,499,669,347,6,X
00102.mp4,15,448,B,2,2,2,841,443,833,547,727,308,6,X
00102.mp4,16,544,A,2,2,1,450,221,503,309,545,569,7,X
00102.mp4,17,560,A,2,2,2,0,0,468,299,522,557,2,X
00102.mp4,18,576,A,2,2,2,0,0,449,285,482,562,8,A
00103.mp4,1,57,B,2,1,2,0,0,599,479,674,376,1,X
00103.mp4,2,64,B,2,1,2,0,0,605,478,669,377,1,X
00103.mp4,3,95,B,2,1,1,763,363,776,492,692,372,1,X
00103.mp4,4,128,A,2,1,2,756,318,767,388,768,485,8,X
00103.mp4,5,163,B,2,2,1,435,291,460,566,621,371,7,X
00103.mp4,6,208,A,2,1,2,0,0,591,371,523,497,8,X
00103.mp4,7,237,A,2,1,2,0,0,554,354,505,467,1,B
00104.mp4,1,7,A,2,1,2,663,253,670,346,688,524,1,X
00104.mp4,2,41,B,2,2,1,773,361,787,597,685,321,7,X
00104.mp4,3,79,B,2,1,2,701,351,671,533,713,334,6,X
00104.mp4,4,104,A,2,1,2,823,326,805,372,732,520,8,X
00104.mp4,5,128,A,2,2,2,933,130,761,357,780,558,6,A
00105.mp4,1,24,B,2,1,2,0,0,621,543,557,348,1,X
00105.mp4,2,47,A,2,1,2,0,0,581,373,592,542,8,X
00105.mp4,3,72,B,2,2,2,801,408,789,503,692,355,8,X
00105.mp4,4,115,A,1,2,1,775,131,804,277,736,529,5,X
00105.mp4,5,150,B,2,2,1,0,0,533,602,639,323,5,X
00105.mp4,6,171,A,2,1,2,0,0,612,343,464,628,1,A
00106.mp4,1,4,B,2,2,2,0,0,632,571,552,408,2,X
00106.mp4,2,30,B,2,2,1,676,427,676,578,614,392,2,X
00106.mp4,3,72,A,2,2,1,597,195,591,374,590,600,5,X
00106.mp4,4,88,B,2,1,2,476,508,515,605,585,398,6,X
00106.mp4,5,142,A,2,1,2,866,576,693,428,722,615,6,X
00106.mp4,6,176,A,2,1,2,881,671,828,437,772,638,8,A
00107.mp4,1,12,A,2,1,2,0,0,600,456,722,615,2,X
00107.mp4,2,74,B,2,2,1,773,401,778,665,690,439,3,X
00107.mp4,3,94,A,2,2,2,701,308,713,437,737,621,6,X
00107.mp4,4,124,B,1,2,1,445,315,437,618,592,436,3,X
00107.mp4,5,147,A,2,2,2,0,0,533,420,470,628,3,X
00107.mp4,6,207,B,2,2,1,866,418,850,643,670,429,7,X
00107.mp4,7,228,A,2,2,2,711,321,705,446,688,625,4,X
00107.mp4,8,250,B,2,1,2,479,469,526,590,635,438,8,X
00107.mp4,9,277,A,2,2,1,505,12,600,419,500,579,6,X
00107.mp4,10,300,A,2,2,1,546,203,547,406,557,591,3,X
00107.mp4,11,336,B,1,2,1,464,326,464,651,563,432,3,X
00107.mp4,12,367,A,2,2,1,471,236,462,420,528,615,7,X
00107.mp4,13,396,B,1,2,1,475,380,454,625,543,427,3,X
00107.mp4,14,430,A,2,2,1,521,176,514,420,521,612,3,X
00107.mp4,15,469,B,2,2,1,500,377,535,650,572,431,3,X
00107.mp4,16,502,A,2,2,1,468,260,475,422,514,624,7,X
00107.mp4,17,521,B,2,1,2,502,348,507,587,534,424,6,X
00107.mp4,18,533,B,2,1,2,0,0,498,566,544,426,6,X
00107.mp4,19,572,B,2,1,2,0,0,481,530,490,441,2,X
00107.mp4,20,576,B,2,2,2,0,0,477,525,485,443,2,A
00108.mp4,1,40,B,2,1,2,611,327,605,520,611,331,1,X
00108.mp4,2,58,A,2,2,2,0,0,598,361,591,528,8,X
00108.mp4,3,90,B,2,2,1,846,423,807,622,708,318,7,X
00108.mp4,4,115,A,1,2,1,783,130,773,284,751,579,5,X
00108.mp4,5,128,B,2,1,2,575,416,562,541,729,294,6,X
00108.mp4,6,158,A,2,1,2,656,283,686,346,637,518,8,X
00108.mp4,7,192,B,2,2,2,777,408,752,505,685,333,6,X
00108.mp4,8,239,A,2,2,1,0,0,726,282,617,528,5,X
00108.mp4,9,260,A,2,2,1,0,0,752,267,620,524,5,A
00109.mp4,1,30,A,2,1,2,0,0,617,348,516,546,1,X
00109.mp4,2,47,B,2,2,2,574,308,578,521,615,338,6,X
00109.mp4,3,69,B,2,1,2,526,14,532,521,595,316,3,X
00109.mp4,4,104,A,2,2,2,0,0,508,283,582,529,3,B
00110.mp4,1,26,A,2,1,2,621,378,630,428,550,614,2,X
00110.mp4,2,69,B,2,2,1,0,0,417,661,622,409,7,X
00110.mp4,3,116,A,2,2,1,463,163,460,362,499,602,7,X
00110.mp4,4,135,B,2,2,2,843,502,823,593,557,375,6,X
00110.mp4,5,175,B,2,1,2,767,451,687,592,775,412,8,A
00111.mp4,1,14,B,2,1,2,0,0,634,503,558,292,1,X
00111.mp4,2,51,A,2,1,2,642,250,642,311,623,489,6,X
00111.mp4,3,64,B,2,2,2,638,220,634,464,653,302,8,X
00111.mp4,4,111,B,2,2,2,480,351,499,521,554,251,6,X
00111.mp4,5,152,B,2,2,2,0,0,644,497,649,301,6,X
00111.mp4,6,185,A,2,1,2,0,0,621,321,640,458,8,X
00111.mp4,7,192,A,2,1,2,0,0,644,333,642,468,8,X
00111.mp4,8,226,B,1,2,1,737,278,689,573,685,287,3,X
00111.mp4,9,272,B,2,2,2,487,378,494,482,568,298,6,X
00111.mp4,10,327,B,2,2,2,551,497,569,516,561,253,6,B
00112.mp4,1,0,B,2,2,2,0,0,662,496,632,328,8,X
00112.mp4,2,27,A,2,2,2,533,318,562,347,592,502,8,X
00112.mp4,3,64,B,2,1,2,0,0,466,613,569,342,1,X
00112.mp4,4,83,B,2,2,1,477,295,494,577,586,309,5,X
00112.mp4,5,139,A,2,1,2,752,222,733,302,751,534,6,X
00112.mp4,6,154,A,2,1,2,797,298,751,321,762,548,6,X
00112.mp4,7,167,A,2,1,2,793,372,739,324,798,517,1,X
00112.mp4,8,186,A,2,1,2,0,0,689,331,715,468,1,A
00113.mp4,1,0,A,2,1,2,0,0,628,348,490,541,1,X
00113.mp4,2,39,B,2,1,2,601,342,633,513,619,336,6,X
00113.mp4,3,75,B,2,1,2,458,313,472,512,511,309,6,X
00113.mp4,4,81,B,2,1,2,476,351,473,501,526,312,6,X
00113.mp4,5,109,A,2,1,2,755,306,775,369,648,527,6,X
00113.mp4,6,128,B,2,2,2,768,293,739,512,732,353,6,X
00113.mp4,7,158,A,2,1,2,780,315,783,382,732,490,8,X
00113.mp4,8,195,B,2,1,2,0,0,624,493,632,336,8,X
00113.mp4,9,256,A,2,1,2,390,268,505,277,622,557,1,X
00113.mp4,10,273,A,2,2,1,0,0,440,269,661,576,7,B
00114.mp4,1,43,B,2,1,2,1148,277,678,488,614,375,1,X
00114.mp4,2,64,A,2,1,2,1102,272,623,363,657,500,6,X
00114.mp4,3,91,B,2,2,2,958,218,817,448,681,376,6,X
00114.mp4,4,139,A,2,2,1,732,235,715,352,752,483,5,X
00114.mp4,5,162,B,2,1,2,906,138,797,506,744,359,6,X
00114.mp4,6,174,B,2,2,1,960,285,933,556,1046,358,7,X
00114.mp4,7,237,B,2,1,2,448,406,489,497,702,359,6,X
00114.mp4,8,280,A,2,2,1,548,301,582,364,489,497,7,X
00114.mp4,9,315,B,2,2,1,493,255,444,534,597,369,5,X
00114.mp4,10,330,A,2,2,2,552,325,545,373,600,523,6,X
00114.mp4,11,359,B,2,1,2,470,361,447,471,598,374,6,X
00114.mp4,12,386,A,2,2,2,578,451,584,383,586,481,6,X
00114.mp4,13,408,B,2,1,2,0,0,552,456,558,376,6,X
00114.mp4,14,461,A,2,2,1,578,250,569,355,545,499,5,X
00114.mp4,15,485,A,2,2,2,701,403,626,366,711,498,6,X
00114.mp4,16,516,A,2,1,2,506,357,545,380,504,503,6,X
00114.mp4,17,535,B,2,2,2,0,0,455,510,541,385,8,X
00114.mp4,18,554,B,2,2,1,223,243,265,577,582,377,3,X
00114.mp4,19,583,A,2,1,2,750,322,731,382,570,558,6,X
00114.mp4,20,660,A,2,1,2,0,0,546,361,538,485,8,X
00114.mp4,21,682,A,2,1,2,0,0,575,361,514,457,6,B
00115.mp4,1,28,A,2,1,2,648,287,659,357,680,548,1,X
00115.mp4,2,51,B,2,2,2,704,334,720,521,659,355,6,X
00115.mp4,3,101,B,2,2,2,845,490,830,572,767,300,6,X
00115.mp4,4,141,B,2,2,2,585,296,576,553,572,359,6,X
00115.mp4,5,197,A,2,1,2,813,201,778,299,759,542,3,X
00115.mp4,6,211,A,2,2,1,0,0,765,294,662,545,7,X
00115.mp4,7,235,A,2,1,2,0,0,0,0,712,538,3,B
00116.mp4,1,64,B,2,1,2,590,288,598,500,586,330,6,X
00116.mp4,2,88,A,2,1,2,630,237,643,346,647,485,8,X
00116.mp4,3,129,B,2,2,1,777,365,806,624,706,316,7,X
00116.mp4,4,182,B,2,2,2,758,335,756,493,674,333,8,X
00116.mp4,5,222,A,2,2,1,507,196,530,289,554,518,7,X
00116.mp4,6,236,B,2,2,1,465,333,482,534,561,286,6,X
00116.mp4,7,256,A,2,1,2,0,0,577,325,530,525,6,X
00116.mp4,8,277,B,2,2,1,684,215,634,522,693,307,5,X
00116.mp4,9,292,A,2,2,2,512,277,549,302,690,582,6,B
00117.mp4,1,26,A,2,1,2,0,0,619,299,530,522,1,X
00117.mp4,2,91,A,1,2,1,559,170,574,243,567,501,3,X
00117.mp4,3,105,B,2,1,2,736,386,715,517,564,249,6,X
00117.mp4,4,137,A,2,2,2,746,242,715,307,764,515,8,X
00117.mp4,5,170,B,2,2,2,0,0,684,617,643,288,6,X
00117.mp4,6,192,B,1,2,1,783,291,843,641,700,284,5,X
00117.mp4,7,238,B,2,2,2,663,182,659,493,646,289,6,X
00117.mp4,8,301,B,2,2,1,472,380,455,604,601,265,5,X
00117.mp4,9,320,A,2,2,2,765,262,742,288,564,608,6,X
00117.mp4,10,349,B,2,1,2,751,316,751,486,712,276,8,X
00117.mp4,11,384,A,2,2,1,648,115,628,252,608,508,5,X
00117.mp4,12,412,B,1,2,1,0,0,702,579,617,268,7,X
00117.mp4,13,426,A,2,2,2,553,252,569,281,707,574,6,X
00117.mp4,14,458,B,2,2,2,523,377,550,477,583,286,6,X
00117.mp4,15,487,A,2,2,2,522,272,525,328,577,477,8,X
00117.mp4,16,520,B,2,2,2,441,404,498,611,562,293,4,X
00117.mp4,17,559,A,1,2,1,565,169,576,251,558,536,5,X
00117.mp4,18,572,B,2,2,2,750,456,717,521,562,256,6,X
00117.mp4,19,626,B,2,2,1,870,340,853,551,736,287,4,X
00117.mp4,20,655,A,2,2,2,755,292,739,320,778,544,6,X
00117.mp4,21,698,B,2,2,1,481,396,487,618,604,286,7,X
00117.mp4,22,707,A,2,2,2,685,258,659,284,590,608,6,X
00117.mp4,23,736,A,2,2,2,813,326,787,316,718,535,6,B
00118.mp4,1,12,A,2,1,2,0,0,671,329,574,535,1,X
00118.mp4,2,37,A,2,2,2,581,314,629,339,560,524,6,X
00118.mp4,3,73,B,2,2,1,413,447,446,605,586,322,4,X
00118.mp4,4,93,B,2,2,2,0,0,511,611,589,311,6,X
00118.mp4,5,140,B,2,1,2,489,425,523,533,578,286,6,X
00118.mp4,6,165,A,2,2,2,466,290,498,344,525,532,8,X
00118.mp4,7,199,B,2,2,1,395,477,395,606,550,327,7,X
00118.mp4,8,225,A,2,1,2,752,282,735,331,640,570,6,X
00118.mp4,9,243,A,2,1,2,663,306,662,327,672,530,6,X
00118.mp4,10,266,A,2,1,2,0,0,623,328,555,508,6,X
00118.mp4,11,288,A,2,1,2,692,386,669,349,656,505,8,B
00119.mp4,1,10,A,2,1,2,666,243,670,329,676,529,1,X
00119.mp4,2,31,B,2,2,2,680,325,718,499,695,332,6,X
00119.mp4,3,84,B,2,2,1,0,0,471,602,576,317,4,X
00119.mp4,4,113,B,2,1,2,506,391,491,548,585,308,6,X
00119.mp4,5,142,A,2,2,2,503,312,527,328,542,518,6,X
00119.mp4,6,178,B,2,2,1,813,338,818,598,685,314,5,X
00119.mp4,7,197,A,2,1,2,787,287,765,328,772,589,6,X
00119.mp4,8,225,B,2,2,2,852,366,824,511,760,328,6,X
00119.mp4,9,264,A,2,2,2,801,176,785,294,753,508,6,X
00119.mp4,10,301,B,2,2,1,738,275,730,563,696,308,5,X
00119.mp4,11,320,A,2,2,2,500,301,521,318,626,627,6,X
00119.mp4,12,351,B,2,1,2,447,326,465,501,495,324,6,X
00119.mp4,13,378,A,2,2,2,478,318,499,341,468,484,8,X
00119.mp4,14,393,A,2,2,2,0,0,508,357,497,503,8,X
00119.mp4,15,442,B,2,2,1,661,295,678,572,694,309,5,X
00119.mp4,16,460,A,2,2,2,508,267,519,311,582,580,6,X
00119.mp4,17,499,B,2,2,1,802,310,806,620,649,313,3,X
00119.mp4,18,512,A,2,2,2,776,226,753,311,791,592,6,B
00120.mp4,1,50,B,2,1,2,0,0,573,492,675,374,1,X
00120.mp4,2,72,A,2,1,2,651,319,657,379,661,497,6,X
00120.mp4,3,128,A,2,1,2,801,353,782,385,752,503,8,X
00120.mp4,4,158,B,2,2,2,829,375,872,450,721,381,8,X
00120.mp4,5,184,A,2,2,2,660,346,657,397,716,449,6,X
00120.mp4,6,220,A,2,1,2,0,0,497,416,628,481,8,X
00120.mp4,7,240,A,2,1,2,0,0,464,408,630,516,8,B
00121.mp4,1,19,B,2,1,2,929,196,576,501,670,376,1,X
00121.mp4,2,87,B,2,2,2,1032,219,860,498,755,363,6,X
00121.mp4,3,114,A,2,2,2,570,357,613,378,616,507,8,X
00121.mp4,4,142,A,2,1,2,1103,290,638,378,594,519,6,B
00122.mp4,1,44,A,2,1,2,683,345,675,384,692,491,6,X
00122.mp4,2,77,B,1,2,1,503,231,438,567,616,370,3,X
00122.mp4,3,102,A,2,2,1,685,255,691,359,649,549,7,X
00122.mp4,4,116,B,2,2,2,748,363,752,510,693,364,6,X
00122.mp4,5,147,A,2,2,2,1031,161,641,378,597,500,8,X
00122.mp4,6,169,B,2,1,2,448,348,461,470,514,379,6,X
00122.mp4,7,204,A,2,1,2,0,0,514,382,497,478,8,X
00122.mp4,8,227,A,2,2,2,0,0,499,386,571,446,8,B
00123.mp4,1,5,B,2,2,2,0,0,599,571,706,409,2,X
00123.mp4,2,29,B,2,1,2,606,411,597,575,718,395,2,X
00123.mp4,3,50,A,2,2,1,0,0,722,381,605,595,2,X
00123.mp4,4,72,A,2,2,1,733,221,721,388,693,604,5,X
00123.mp4,5,150,B,2,2,1,860,377,852,598,718,405,5,X
00123.mp4,6,197,B,2,1,2,592,471,617,583,617,424,8,X
00123.mp4,7,224,A,2,2,2,523,391,529,455,570,589,8,X
00123.mp4,8,287,A,2,2,2,792,300,773,406,672,574,6,X
00123.mp4,9,314,B,2,2,2,793,416,783,578,719,411,6,X
00123.mp4,10,320,B,2,1,2,717,378,694,563,708,419,6,X
00123.mp4,11,358,A,2,2,1,478,366,549,400,514,575,3,X
00123.mp4,12,374,A,2,1,2,472,370,508,386,448,560,8,X
00123.mp4,13,393,B,2,1,2,0,0,0,0,372,557,3,A
00124.mp4,1,6,A,2,1,2,0,0,625,338,525,531,1,X
00124.mp4,2,60,B,2,2,2,639,292,625,504,614,331,6,X
00124.mp4,3,66,B,2,2,2,628,355,607,500,601,335,6,X
00124.mp4,4,97,A,2,1,2,825,331,779,355,679,504,8,B
00125.mp4,1,19,B,2,2,2,0,0,648,572,530,427,1,X
00125.mp4,2,74,A,2,2,1,0,0,536,400,601,576,7,X
00125.mp4,3,87,A,2,2,1,0,0,543,392,563,590,5,X
00125.mp4,4,106,A,2,2,1,561,215,550,395,561,584,5,X
00125.mp4,5,128,B,2,1,2,405,500,443,588,582,412,6,X
00125.mp4,6,156,A,2,2,1,495,323,465,459,503,590,6,X
00125.mp4,7,201,A,2,2,2,0,0,580,450,739,629,6,B
00126.mp4,1,31,A,2,1,2,670,330,675,379,689,493,1,X
00126.mp4,2,57,B,2,1,2,0,0,664,465,623,376,8,X
00126.mp4,3,103,B,2,2,2,852,397,854,495,702,363,6,X
00126.mp4,4,135,A,2,1,2,0,0,573,385,579,500,6,X
00126.mp4,5,203,B,2,1,2,0,0,531,477,591,376,6,A
00127.mp4,1,9,A,2,1,2,0,0,615,346,687,546,1,X
00127.mp4,2,93,B,2,2,1,521,340,490,583,626,321,5,X
00127.mp4,3,134,A,2,2,2,541,351,574,332,535,539,6,X
00127.mp4,4,158,A,2,1,2,0,0,590,344,499,497,2,A
00128.mp4,1,5,A,2,1,2,661,256,667,343,684,519,1,X
00128.mp4,2,40,B,2,2,1,796,333,813,599,705,314,5,X
00128.mp4,3,60,A,2,1,2,742,255,783,340,741,576,6,X
00128.mp4,4,79,B,2,1,2,0,0,643,524,646,328,6,X
00128.mp4,5,106,A,2,1,2,785,328,774,358,720,512,8,X
00128.mp4,6,151,B,2,2,1,623,281,623,592,586,318,5,X
00128.mp4,7,192,B,2,2,2,837,340,813,508,771,322,6,X
00128.mp4,8,217,A,2,1,2,799,304,803,362,773,490,8,X
00128.mp4,9,262,B,2,2,1,462,290,419,597,601,323,5,X
00128.mp4,10,302,B,2,2,2,781,338,780,540,692,320,6,X
00128.mp4,11,330,A,2,1,2,788,300,799,364,750,511,8,X
00128.mp4,12,372,B,2,2,1,0,0,478,593,595,322,5,X
00128.mp4,13,396,A,2,1,2,700,286,728,347,630,571,6,X
00128.mp4,14,417,B,2,2,2,0,0,579,510,628,340,6,X
00128.mp4,15,441,A,2,1,2,698,241,712,373,689,495,8,X
00128.mp4,16,448,A,2,1,2,728,210,735,367,697,510,8,X
00128.mp4,17,477,B,2,2,2,801,426,836,621,723,323,7,X
00128.mp4,18,504,A,2,2,2,481,278,472,352,609,563,6,X
00128.mp4,19,532,B,2,1,2,443,405,472,529,559,337,6,X
00128.mp4,20,560,A,2,2,2,442,292,476,366,506,519,8,X
00128.mp4,21,608,B,2,2,1,417,421,435,626,575,326,7,A
00129.mp4,1,5,B,2,1,2,0,0,590,507,698,339,1,X
00129.mp4,2,22,A,2,2,2,0,0,702,358,593,512,1,X
00129.mp4,3,59,B,2,1,2,0,0,625,489,627,343,6,X
00129.mp4,4,75,A,2,1,2,711,276,730,380,699,498,8,X
00129.mp4,5,124,B,2,2,1,831,326,842,602,710,318,5,X
00129.mp4,6,178,B,2,2,1,0,0,709,614,559,351,2,A
00130.mp4,1,20,A,2,1,2,0,0,587,452,681,625,2,X
00130.mp4,2,64,B,2,2,2,750,26,735,666,666,431,3,X
00130.mp4,3,88,B,2,2,1,760,344,757,668,682,420,3,X
00130.mp4,4,117,A,2,2,1,772,227,774,404,719,612,3,X
00130.mp4,5,139,B,2,1,2,536,442,539,603,683,389,6,X
00130.mp4,6,161,A,2,2,1,506,286,499,414,518,598,7,X
00130.mp4,7,187,B,2,1,2,451,472,463,587,537,421,8,X
00130.mp4,8,192,B,2,1,2,450,454,466,578,561,429,8,X
00130.mp4,9,230,A,2,2,1,560,237,519,386,535,601,7,X
00130.mp4,10,263,B,2,2,1,802,477,791,649,674,403,7,X
00130.mp4,11,293,A,2,2,1,793,230,801,398,727,614,3,X
00130.mp4,12,314,B,2,2,2,801,335,739,595,793,397,6,X
00130.mp4,13,322,B,2,2,2,0,0,678,584,708,410,6,X
00130.mp4,14,351,A,2,1,2,807,411,783,471,766,572,8,X
00130.mp4,15,390,B,2,2,1,805,415,800,650,726,433,3,X
00130.mp4,16,416,B,2,2,1,816,236,739,629,806,405,3,X
00130.mp4,17,442,B,2,2,2,0,0,672,575,724,410,6,X
00130.mp4,18,448,B,2,2,2,0,0,665,567,688,416,6,X
00130.mp4,19,499,A,2,2,1,675,351,634,399,636,568,8,A
00131.mp4,1,17,A,2,1,2,668,266,688,343,598,530,1,X
00131.mp4,2,41,B,2,2,2,641,231,653,502,629,340,6,X
00131.mp4,3,71,A,1,2,1,785,102,772,286,723,536,5,X
00131.mp4,4,91,B,2,2,2,926,573,891,562,787,285,6,A
00132.mp4,1,5,B,2,2,2,0,0,634,568,555,411,2,X
00132.mp4,2,42,B,2,2,1,0,0,604,585,586,381,2,X
00132.mp4,3,73,A,2,2,1,630,206,619,377,601,600,3,X
00132.mp4,4,92,B,2,2,2,680,466,660,609,689,410,6,X
00132.mp4,5,121,A,2,1,2,788,415,780,446,691,598,8,X
00132.mp4,6,156,B,2,2,1,816,407,804,613,716,423,7,X
00132.mp4,7,176,A,2,2,2,490,393,536,425,698,639,6,B
00133.mp4,1,26,B,2,1,2,560,317,582,490,559,374,1,X
00133.mp4,2,47,A,2,1,2,1237,210,605,385,654,503,6,X
00133.mp4,3,53,A,2,1,2,1171,128,617,379,655,499,6,X
00133.mp4,4,69,B,2,2,2,1086,110,687,461,651,376,6,X
00133.mp4,5,93,A,2,2,2,744,315,621,391,646,469,8,X
00133.mp4,6,149,A,2,2,1,668,262,651,364,681,503,3,X
00133.mp4,7,170,B,2,2,2,486,1,1181,505,629,364,6,X
00133.mp4,8,190,B,1,2,1,336,226,295,576,601,371,3,X
00133.mp4,9,214,A,2,2,2,766,341,749,376,603,583,6,X
00133.mp4,10,274,A,2,2,1,561,281,576,365,618,478,7,X
00133.mp4,11,291,B,2,2,1,495,306,505,502,586,367,4,X
00133.mp4,12,313,A,2,2,1,547,250,544,365,1174,488,5,X
00133.mp4,13,337,A,2,2,2,0,0,519,374,405,541,6,A
00134.mp4,1,48,A,2,1,2,670,251,661,326,729,532,1,X
00134.mp4,2,66,B,2,1,2,736,343,771,502,683,321,1,X
00134.mp4,3,90,A,2,2,1,712,158,743,308,732,506,3,X
00134.mp4,4,116,B,2,1,2,500,362,492,520,644,310,8,X
00134.mp4,5,143,A,2,2,2,501,306,519,361,530,508,8,X
00134.mp4,6,200,B,2,2,1,0,0,660,663,640,313,7,X
00134.mp4,7,225,A,2,2,2,535,252,555,346,611,593,6,X
00134.mp4,8,256,B,2,1,2,480,385,469,507,578,331,6,X
00134.mp4,9,283,A,2,2,2,476,273,497,356,526,497,8,X
00134.mp4,10,334,A,2,1,2,634,3,647,315,668,468,1,X
00134.mp4,11,353,A,2,2,1,595,126,602,284,602,517,5,X
00134.mp4,12,372,B,2,1,2,490,315,525,541,601,288,6,X
00134.mp4,13,418,B,2,1,2,463,365,450,516,580,314,6,X
00134.mp4,14,448,A,2,2,2,451,315,485,356,501,501,8,X
00134.mp4,15,535,A,2,2,1,476,176,510,304,496,566,7,X
00134.mp4,16,571,B,1,2,1,456,297,503,609,577,305,5,X
00134.mp4,17,587,A,2,2,2,520,250,545,313,542,610,6,X
00134.mp4,18,617,B,2,1,2,478,401,498,524,590,314,6,X
00134.mp4,19,669,B,2,1,2,397,507,550,552,670,296,6,X
00134.mp4,20,691,B,2,2,2,281,638,517,549,636,314,6,A
00135.mp4,1,6,B,2,1,2,618,372,609,534,604,340,1,X
00135.mp4,2,26,A,2,1,2,572,276,566,361,608,531,6,X
00135.mp4,3,51,B,2,1,2,517,321,506,500,587,342,8,X
00135.mp4,4,77,A,2,1,1,0,0,643,300,572,511,1,X
00135.mp4,5,96,A,2,2,1,739,118,774,278,722,540,5,X
